action_type,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,molecule_chembl_id,parent_molecule_chembl_id,record_id,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,cleaned_smiles,InChIkey,IC50,PIC50
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4712881,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4795992,CHEMBL4795992,3542258,1,1,=,IC50,nM,460.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,JNFAYJGOKLFDOK-UHFFFAOYSA-N,460.0,6.33724
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4714378,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4780148,CHEMBL4780148,3543393,1,1,=,IC50,nM,50.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,VKLXUQJNJIZNLT-ODLFYWEKSA-N,50.0,7.30103
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4714378,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4778409,CHEMBL4778409,3543394,1,1,=,IC50,nM,12.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCCC3)c(O)c1)OC2=O,VKLXUQJNJIZNLT-YBFXNURJSA-N,12.0,7.92082
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4714378,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4761887,CHEMBL4761887,3543409,1,1,=,IC50,nM,1.55,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,NGKSBGUEGQBVKO-ZDLGFXPLSA-N,1.55,8.80967
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4714378,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4778167,CHEMBL4778167,3543410,1,1,=,IC50,nM,1.28,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,NGKSBGUEGQBVKO-VCHYOVAHSA-N,1.28,8.89279
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4719111,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4752440,CHEMBL4752440,3546184,1,1,=,IC50,nM,1100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,BXOSYALHTUWIFI-MBEZDYHHSA-N,1100.0,5.95861
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4719111,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4760400,CHEMBL4760400,3546182,1,1,=,IC50,nM,7110.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Cc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,BAZVLRREAJLPPA-MBEZDYHHSA-N,7110.0,5.14813
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4719111,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4794820,CHEMBL4794820,3546176,1,1,=,IC50,nM,2120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CN1C[C@@H](c2cccc3ccccc23)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,FJHCVAUTCYJNIR-SETSBSEESA-N,2120.0,5.67366
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4719111,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4747183,CHEMBL4747183,3546170,1,1,=,IC50,nM,1160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,LFLYZXNTRNWQPR-WXVAWEFUSA-N,1160.0,5.93554
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4719111,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4797045,CHEMBL4797045,3546168,1,1,=,IC50,nM,6600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,XRLYOLGNUKIZDF-WXVAWEFUSA-N,6600.0,5.18046
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4749077,CHEMBL4749077,3551067,1,1,=,IC50,nM,275.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,LXSUQNNLNNUDLZ-UHFFFAOYSA-N,275.0,6.56067
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4757922,CHEMBL4757922,3551066,1,1,=,IC50,nM,57.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,DFXFXZRLHHKPPR-UHFFFAOYSA-N,57.8,7.23807
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4792460,CHEMBL4792460,3551065,1,1,=,IC50,nM,69.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,MOMFQUPSTUUCIS-UHFFFAOYSA-N,69.8,7.15614
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4794549,CHEMBL4794549,3551064,1,1,=,IC50,nM,111.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,RGXJEOGAMRWBRC-UHFFFAOYSA-N,111.0,6.95468
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4789172,CHEMBL4789172,3551063,1,1,=,IC50,nM,11.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,SRUORENXKCKPFF-UHFFFAOYSA-N,11.0,7.95861
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4789620,CHEMBL4789620,3551062,1,1,=,IC50,nM,7.89,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,OMCLEUFICTWJAY-UHFFFAOYSA-N,7.89,8.10292
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4747836,CHEMBL4747836,3551061,1,1,=,IC50,nM,10.4,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,GTUYMOXZKSCJQY-UHFFFAOYSA-N,10.4,7.98297
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4798535,CHEMBL4798535,3551049,1,1,=,IC50,nM,5.43,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,NFMKVTKMAZTQRZ-UHFFFAOYSA-N,5.43,8.2652
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4787579,CHEMBL4787579,3551050,1,1,=,IC50,nM,3.69,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,XMJSUNRZFVJJHT-UHFFFAOYSA-N,3.69,8.43297
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4797814,CHEMBL4797814,3551051,1,1,=,IC50,nM,2.05,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,UBUVCITWHPAWGO-UHFFFAOYSA-N,2.05,8.68825
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4758624,CHEMBL4758624,3551052,1,1,=,IC50,nM,47.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,JNVGOUUUZBVXPV-UHFFFAOYSA-N,47.9,7.31966
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4762419,CHEMBL4762419,3551053,1,1,=,IC50,nM,3.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,KYLGVOFITHEPJQ-UHFFFAOYSA-N,3.8,8.42022
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4797177,CHEMBL4797177,3551054,1,1,=,IC50,nM,7.94,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,BBTQZRHMEIWKAX-UHFFFAOYSA-N,7.94,8.10018
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4794645,CHEMBL4794645,3551055,1,1,=,IC50,nM,6.23,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,JQKJWDFQBYGCOQ-UHFFFAOYSA-N,6.23,8.20551
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4796461,CHEMBL4796461,3551056,1,1,=,IC50,nM,0.44,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,HWAJTAQZIKDHGT-UHFFFAOYSA-N,0.44,9.35655
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4751100,CHEMBL4751100,3551057,1,1,=,IC50,nM,0.12,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,UZGKESBGVBGSPI-UHFFFAOYSA-N,0.12,9.92082
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4785201,CHEMBL4785201,3551058,1,1,=,IC50,nM,0.27,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,VIACPOGORNYWLC-UHFFFAOYSA-N,0.27,9.56864
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4787251,CHEMBL4787251,3551059,1,1,=,IC50,nM,8.35,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,YZABYNHVFXOCEC-UHFFFAOYSA-N,8.35,8.07831
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4727112,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4747041,CHEMBL4747041,3551060,1,1,=,IC50,nM,6.99,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,JYPJKGLZUCPORL-UHFFFAOYSA-N,6.99,8.15552
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4729213,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4750190,CHEMBL4750190,3552562,1,1,=,IC50,nM,120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,FPLKSJDEOUBUEL-UHFFFAOYSA-N,120.0,6.92082
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4732780,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4776765,CHEMBL4776765,3555745,1,1,=,IC50,nM,5580.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,YCJCZVUHPAFTTR-UHFFFAOYSA-N,5580.0,5.25337
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4732780,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4780719,CHEMBL4780719,3555741,1,1,=,IC50,nM,3740.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,SJZOAVOKRIVTGW-UHFFFAOYSA-N,3740.0,5.42713
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4732780,B,BAO_0000190,BAO_0000357,single protein format,CHEMBL4778990,CHEMBL4778990,3555742,1,1,=,IC50,nM,7200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12,SHCYGIJBHRLDQT-UHFFFAOYSA-N,7200.0,5.14267
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4742830,CHEMBL4742830,3560134,1,1,=,IC50,nM,132.05,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)cc1,LRGMGVMBUSYGEO-UHFFFAOYSA-N,132.05,6.87926
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4782471,CHEMBL4782471,3560135,1,1,=,IC50,nM,87.62,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,UEILVRMESRWYEE-UHFFFAOYSA-N,87.62,7.0574
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4797974,CHEMBL4797974,3560136,1,1,=,IC50,nM,91.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1,LKVRDQOTUSDFNR-UHFFFAOYSA-N,91.9,7.03668
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4756262,CHEMBL4756262,3560137,1,1,=,IC50,nM,79.25,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,OKUAQOWGKLYLEZ-UHFFFAOYSA-N,79.25,7.101
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4759625,CHEMBL4759625,3560138,1,1,=,IC50,nM,117.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccccc1,KDSGALRBUUYBMG-UHFFFAOYSA-N,117.8,6.92885
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4749805,CHEMBL4749805,3560139,1,1,=,IC50,nM,143.51,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1,IINXCVBTZBRIPU-UHFFFAOYSA-N,143.51,6.84312
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4752521,CHEMBL4752521,3560140,1,1,=,IC50,nM,97.43,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,OYMGYNDSSVLQMM-UHFFFAOYSA-N,97.43,7.01131
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4777023,CHEMBL4777023,3560141,1,1,=,IC50,nM,78.99,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,ODZVMGKRPLQMBL-UHFFFAOYSA-N,78.99,7.10243
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4764274,CHEMBL4764274,3560142,1,1,=,IC50,nM,88.79,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,OPRGGLBAGJZESP-UHFFFAOYSA-N,88.79,7.05164
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4790766,CHEMBL4790766,3560143,1,1,=,IC50,nM,47.33,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,IBSHITWLGHMGMC-UHFFFAOYSA-N,47.33,7.32486
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4752188,CHEMBL4752188,3560144,1,1,=,IC50,nM,76.52,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,FDCAPJGTXWXXOK-UHFFFAOYSA-N,76.52,7.11623
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",CHEMBL4738011,B,BAO_0000190,BAO_0000219,cell-based format,CHEMBL4785119,CHEMBL4785119,3560145,1,1,=,IC50,nM,79.16,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,MJSDYTGFAHMQPP-UHFFFAOYSA-N,79.16,7.10149
